# 增强词组表（个人修正版）— 繁体→简体
# 解析自 a5566123s/Calibre-BIG5toGBK 的 Calibre 查找替换表（csr）
# 上游：https://github.com/a5566123s/Calibre-BIG5toGBK （原帖 hi-pda 论坛，已失效）
# 格式：繁体原文	简体译文（与 OpenCC 字典一致）；
# 作为繁→简方向的可选“增强词表”优先词层（词组优先于 OpenCC 默认词表）
薺	荠
釺	钎
牽	牵
鈆	铅
鉛	铅
僉	佥
慳	悭
遷	迁
諐	愆
謙	谦
簽	签
鵮	鹐
鶼	鹣
籤	签
拑	钳
乾	干
鈐	钤
鉗	钳
鉆	钻
蕁	荨
潛	潜
錢	钱
淺	浅
繾	缱
譴	谴
塹	堑
槧	椠
鰜	鳒
羗	羌
瑲	玱
槍	枪
戧	戗
錆	锖
鎗	枪
鏘	锵
強	强
墻	墙
薔	蔷
嬙	嫱
檣	樯
牆	墙
艢	樯
搶	抢
羥	羟
繈	襁
繦	襁
鏹	镪
嗆	呛
熗	炝
蹌	跄
磽	硗
鍫	锹
鍬	锹
蹺	跷
喬	乔
僑	侨
蕎	荞
嶠	峤
橋	桥
礄	硚
譙	谯
鞽	鞒
顦	憔
陗	峭
殼	壳
誚	诮
翹	翘
竅	窍
愜	惬
篋	箧
鍥	锲
竊	窃
嶔	嵚
駸	骎
琹	琴
懃	勤
寑	寝
寢	寝
鋟	锓
吢	吣
唚	吣
搇	揿
撳	揿
氫	氢
傾	倾
輕	轻
鶄	䴖
鯖	鲭
頃	顷
廎	庼
請	请
檾	苘
慶	庆
親	亲
煢	茕
窮	穷
瓊	琼
坵	丘
秌	秋
鶖	鹙
鰍	鳅
鰌	鳅
虯	虬
釓	钆
巰	巯
賕	赇
區	区
詘	诎
嶇	岖
駈	驱
敺	驱
趨	趋
軀	躯
驅	驱
鴝	鸲
齲	龋
闃	阒
覷	觑
覰	觑
棬	桊
輇	辁
詮	诠
銓	铨
踡	蜷
鰁	鳈
權	权
顴	颧
甽	圳
綣	绻
勸	劝
闕	阙
卻	却
舃	舄
搉	榷
愨	悫
慤	悫
確	确
闋	阕
鵲	鹊
帬	裙
裠	裙
羣	群
冄	冉
蚦	蚺
髥	髯
孃	娘
讓	让
嬈	娆
橈	桡
饒	饶
擾	扰
遶	绕
蟯	蛲
繞	绕
熱	热
姙	妊
紉	纫
軔	轫
訒	讱
紝	纴
袵	衽
靭	韧
靱	韧
飪	饪
韌	韧
餁	饪
認	认
馹	驲
毧	绒
羢	绒
絨	绒
榮	荣
螎	融
嶸	嵘
鎔	镕
蠑	蝾
宂	冗
銣	铷
顬	颥
縟	缛
壖	堧
軟	软
輭	软
蕋	蕊
橤	蕊
蘂	蕊
銳	锐
鋭	锐
叡	睿
閏	闰
潤	润
篛	箬
灑	洒
颯	飒
薩	萨
揌	塞
顋	腮
鰓	鳃
賽	赛
毿	毵
傘	伞
糝	糁
繖	伞
饊	馓
桒	桑
喪	丧
顙	颡
繅	缫
騷	骚
騒	骚
鰠	鳋
掃	扫
嗇	啬
銫	铯
澁	涩
濇	涩
澀	涩
穡	穑
槮	椮
剎	刹
挱	挲
殺	杀
紗	纱
鎩	铩
鯊	鲨
廈	厦
篩	筛
釃	酾
曬	晒
刪	删
姍	姗
釤	钐
搧	扇
羴	膻
羶	膻
鱣	鳣
陝	陕
閃	闪
訕	讪
樿	椫
繕	缮
騸	骟
贍	赡
饍	膳
鱓	鳝
鱔	鳝
傷	伤
殤	殇
觴	觞
賞	赏
尙	尚
緔	绱
燒	烧
紹	绍
賒	赊
佘	畲
捨	舍
厙	厍
設	设
慴	慑
攝	摄
灄	滠
懾	慑
紳	绅
葠	参
蓡	參
詵	诜
蔘	参
鯵	鲹
鰺	鲹
諗	谂
審	审
瀋	渖
嬸	婶
讅	审
腎	肾
滲	渗
瘮	瘆
昇	升
聲	声
澠	渑
繩	绳
勝	胜
聖	圣
賸	剩
屍	尸
師	师
獅	狮
詩	诗
溼	湿
溮	浉
鳲	鸤
鳾	䴓
蝨	虱
濕	湿
鯴	鲺
飠	饣
旹	时
時	时
塒	埘
蒔	莳
蝕	蚀
實	实
識	识
鰣	鲥
駛	驶
柹	柿
眎	视
眡	视
視	视
貰	贳
勢	势
軾	轼
鈰	铈
弒	弑
飾	饰
試	试
適	适
諡	谥
謚	谥
釋	释
収	收
蒐	搜
夀	寿
壽	寿
綬	绶
獸	兽
倐	倏
書	书
紓	纾
疎	疏
樞	枢
輸	输
攄	摅
贖	赎
屬	属
術	术
庻	庶
竪	竖
潄	漱
豎	竖
數	数
樹	树
縗	缞
帥	帅
閂	闩
雙	双
驦	骦
鸘	鹴
誰	谁
挩	捝
稅	税
順	顺
說	说
説	说
碩	硕
爍	烁
鑠	铄
絲	丝
噝	咝
廝	厮
緦	缌
螄	蛳
鍶	锶
颸	飔
鷥	鸶
枱	台
飤	饲
竢	俟
飼	饲
駟	驷
禩	祀
崧	嵩
鬆	松
慫	怂
聳	耸
訟	讼
頌	颂
誦	诵
鎪	锼
餿	馊
颼	飕
叜	叟
擻	擞
藪	薮
甦	苏
穌	稣
蘓	苏
蘇	苏
泝	溯
訴	诉
遡	溯
肅	肃
膆	嗉
愬	诉
謖	谡
驌	骕
鷫	鹔
痠	酸
祘	算
筭	算
雖	虽
綏	绥
隨	随
嵗	岁
歲	岁
歳	岁
誶	谇
繸	䍁
孫	孙
蓀	荪
猻	狲
筍	笋
損	损
潠	噀
簑	蓑
縮	缩
嗩	唢
瑣	琐
鎖	锁
鎻	锁
牠	它
墖	塔
獺	獭
鰨	鳎
荅	答
搨	拓
遝	沓
撻	挞
闒	阘
闥	闼
臺	台
颱	台
駘	骀
鮐	鲐
擡	抬
檯	台
鈦	钛
態	态
貪	贪
嘽	啴
攤	摊
灘	滩
癱	瘫
談	谈
壇	坛
曇	昙
罈	坛
壜	坛
譚	谭
罎	坛
鉭	钽
嘆	叹
撢	掸
歎	叹
賧	赕
湯	汤
醣	糖
餳	饧
餹	糖
鏜	镗
鎲	镋
儻	傥
钂	镋
燙	烫
鐋	铴
絛	绦
搯	掏
縧	绦
縚	绦
濤	涛
燾	焘
韜	韬
迯	逃
咷	啕
鞀	鼗
綯	绹
鞉	鼗
檮	梼
討	讨
鋱	铽
謄	誊
騰	腾
籐	藤
銻	锑
鷈	䴘
嗁	啼
綈	绨
緹	缇
蹏	蹄
題	题
鵜	鹈
鯷	鳀
體	体
逷	逖
屜	屉
鬀	剃
塡	填
闐	阗
覥	觍
靦	腼
條	条
蓧	莜
儵	倏
齠	龆
鰷	鲦
糶	粜
貼	贴
鐵	铁
烴	烃
聼	听
聽	听
廳	厅
頲	颋
痌	恫
衕	同
銅	铜
鮦	鲖
統	统
筩	筒
慟	恸
頭	头
鈄	钭
禿	秃
塗	涂
圖	图
釷	钍
兎	兔
摶	抟
蓴	莼
團	团
頹	颓
頽	颓
穨	颓
蛻	蜕
飩	饨
魨	鲀
臋	臀
拕	拖
託	讬
飥	饦
脫	脱
馱	驮
鉈	铊
駞	驼
駝	驼
鴕	鸵
鼉	鼍
橢	椭
籜	箨
媧	娲
窪	洼
鼃	蛙
譁	哗
膃	腽
襪	袜
韈	袜
韤	袜
咼	呙
喎	㖞
彎	弯
壪	塆
灣	湾
紈	纨
頑	顽
盌	碗
椀	碗
輓	挽
綰	绾
萬	万
翫	玩
尫	尪
尩	尪
亾	亡
徃	往
網	网
輞	辋
朢	望
鰃	鳂
為	为
韋	韦
幃	帏
圍	围
爲	为
溈	沩
違	违
維	维
撝	㧑
潿	涠
潙	沩
闈	闱
濰	潍
偽	伪
偉	伟
葦	苇
瑋	玮
煒	炜
僞	伪
諉	诿
緯	纬
鮪	鲔
韙	韪
磑	硙
蝟	猬
衛	卫
衞	卫
餧	喂
謂	谓
餵	喂
溫	温
榲	榅
鰛	鳁
鰮	鳁
紋	纹
聞	闻
閿	阌
螡	蚊
蟁	蚊
脗	吻
穩	稳
問	问
搵	揾
鶲	鹟
甕	瓮
堝	埚
萵	莴
渦	涡
窩	窝
撾	挝
蝸	蜗
臥	卧
臒	癯
齷	龌
杇	圬
烏	乌
鄔	邬
嗚	呜
誣	诬
鎢	钨
吳	吴
無	无
蕪	芜
鵐	鹀
啎	忤
摀	捂
廡	庑
憮	怃
嫵	妩
鵡	鹉
悮	误
悞	悮
務	务
隖	坞
塢	坞
誤	误
霧	雾
騖	骛
鶩	鹜
矽	硅
煕	熙
熈	熙
餏	饻
誒	诶
磎	溪
錫	锡
醯	酰
譆	嘻
犧	牺
習	习
蓆	席
覡	觋
鰼	鳛
襲	袭
銑	铣
璽	玺
係	系
郤	郄
鈒	钑
細	细
隟	隙
綌	绤
戱	戯
戲	戏
鬩	阋
餼	饩
煆	煅
蝦	虾
俠	侠
峽	峡
狹	狭
硤	硖
舝	辖
轄	辖
嚇	吓
杴	锨
秈	籼
僊	仙
銛	铦
薟	莶
鍁	锨
錟	锬
鮮	鲜
躚	跹
纖	纤
鱻	鲜
絃	弦
閑	闲
閒	闲
啣	衔
銜	衔
撏	挦
賢	贤
嫻	娴
嫺	娴
癇	痫
鷴	鹇
鷳	鹇
尠	鲜
尟	鲜
蜆	蚬
險	险
嶮	崄
獫	猃
獮	狝
蘚	藓
顯	显
俔	伣
莧	苋
峴	岘
現	现
羨	羡
膁	肷
綫	线
線	线
縣	县
餡	馅
憲	宪
獻	献
鄉	乡
廂	厢
薌	芗
緗	缃
鑲	镶
驤	骧
詳	详
亯	享
餉	饷
鮝	鲞
鯗	鲞
饗	飨
響	响
饟	饷
項	项
曏	向
嚮	向
梟	枭
綃	绡
嘵	哓
銷	销
蕭	萧
鴞	鸮
鵁	䴔
簫	箫
瀟	潇
囂	嚣
驍	骁
蠨	蟏
曉	晓
篠	筱
効	效
傚	效
嘯	啸
歗	啸
蠍	蝎
協	协
挾	挟
脇	胁
衺	邪
脅	胁
頡	颉
擕	携
諧	谐
擷	撷
鞵	鞋
攜	携
纈	缬
寫	写
洩	泄
屓	屃
紲	绁
謝	谢
褻	亵
瀉	泻
蠏	蟹
爕	燮
屭	屃
訢	䜣
鋅	锌
鐔	镡
釁	衅
騂	骍
郉	邢
鈃	钘
鉶	铏
莕	荇
倖	幸
興	兴
兇	凶
洶	汹
胷	胸
訩	讻
詗	诇
鵂	鸺
饈	馐
綉	绣
銹	锈
繡	绣
鏽	锈
虛	虚
須	须
頊	顼
噓	嘘
諝	谞
歘	欻
鬚	须
詡	诩
卹	恤
勗	勖
敍	叙
敘	叙
壻	婿
賉	恤
漵	溆
緒	绪
續	续
軒	轩
萲	萱
煖	暖
蕿	萱
諼	谖
諠	喧
蘐	萱
藼	萱
璿	璇
懸	悬
選	选
癬	癣
衒	炫
絢	绚
鉉	铉
镟	碹
鏇	镟
鐶	镮
斈	学
嶨	峃
學	学
鴬	鸴
澩	泶
鷽	鸴
鱈	鳕
謔	谑
勛	勋
塤	埙
勳	勋
壎	埙
薰	熏
燻	熏
廵	巡
尋	寻
詢	询
潯	浔
鱏	鲟
鱘	鲟
狥	徇
訓	训
訊	讯
馴	驯
遜	逊
椏	桠
鴉	鸦
鴨	鸭
壓	压
鵶	鸦
枒	桠
崕	崖
啞	哑
瘂	痖
亞	亚
軋	轧
埡	垭
掗	挜
訝	讶
婭	娅
氬	氩
錏	铔
菸	烟
煙	烟
醃	腌
閹	阉
懨	恹
臙	胭
訁	讠
姸	妍
硏	研
閆	闫
喦	岩
嵒	岩
揅	研
閻	阎
顏	颜
顔	颜
嚴	严
簷	檐
巗	岩
鹽	盐
兗	兖
菴	庵
厴	厣
儼	俨
鼴	鼹
魘	魇
黶	黡
彥	彦
覎	觃
硯	砚
厭	厌
鴈	雁
燄	焰
諺	谚
騐	验
贋	赝
贗	赝
驗	验
鷰	燕
醼	宴
饜	餍
讌	宴
艷	艳
釅	酽
豓	艳
讞	谳
灧	滟
豔	艳
灩	滟
鴦	鸯
陽	阳
揚	扬
瑒	玚
楊	杨
敭	扬
暘	旸
煬	炀
瘍	疡
鍚	钖
颺	飏
養	养
癢	痒
樣	样
幺	么
殀	夭
堯	尧
軺	轺
搖	摇
遙	遥
瑤	瑶
銚	铫
蕘	荛
嶢	峣
窰	窑
窯	窑
餚	肴
謡	谣
謠	谣
颻	飖
鰩	鳐
齩	咬
葯	药
鈅	钥
藥	药
燿	耀
鷂	鹞
鑰	钥
爺	爷
鋣	铘
虵	蛇
埜	野
壄	野
抴	曳
頁	页
亱	夜
葉	叶
業	业
曄	晔
燁	烨
鄴	邺
謁	谒
饁	馌
爗	烨
靨	靥
弌	壹
吚	咿
禕	祎
銥	铱
褘	袆
毉	医
醫	医
迻	移
貽	贻
詒	诒
飴	饴
銕	铁
遺	遗
儀	仪
頤	颐
彜	彝
彞	彝
扡	扦
迆	迤
釔	钇
螘	蚁
錡	锜
蟻	蚁
艤	舣
靉	叆
異	异
軼	轶
絏	绁
搤	扼
詣	诣
義	义
勩	勚
億	亿
誼	谊
瘞	瘗
瞖	翳
嶧	峄
懌	怿
憶	忆
縊	缢
藝	艺
鎰	镒
繹	绎
譯	译
議	议
鷊	鹝
囈	呓
鐿	镱
鷁	鹢
鷖	鹥
驛	驿
囙	因
陰	阴
陻	堙
隂	阴
婣	姻
蔭	荫
慇	殷
銦	铟
瘖	喑
駰	骃
婬	淫
欽	钦
滛	淫
銀	银
誾	訚
齦	龈
飲	饮
隱	隐
螾	蚓
齗	龂
癮	瘾
廕	荫
憖	慭
緓	绬
鍈	锳
嬰	婴
甖	罂
攖	撄
罌	罂
嚶	嘤
瓔	璎
櫻	樱
鶯	莺
纓	缨
鷹	鹰
鸎	莺
鸚	鹦
塋	茔
滎	荥
熒	荧
瑩	莹
螢	萤
營	营
縈	萦
鎣	蓥
蠅	蝇
瀠	潆
贏	赢
颕	颖
潁	颍
頴	颕
穎	颖
癭	瘿
暎	映
應	应
瀅	滢
喲	哟
傭	佣
擁	拥
雝	雍
鏞	镛
鱅	鳙
癰	痈
惥	恿
詠	咏
湧	涌
慂	恿
踴	踊
鯒	鲬
憂	忧
優	优
肬	疣
蚘	蛔
郵	邮
猶	犹
遊	游
鈾	铀
蕕	莸
魷	鱿
鮋	鲉
銪	铕
誘	诱
馀	余
於	于
紆	纡
汙	污
汚	污
娛	娱
魚	鱼
崳	嵛
漁	渔
餘	馀
諛	谀
踰	逾
覦	觎
璵	玙
輿	舆
歟	欤
顒	颙
俁	俣
與	与
傴	伛
語	语
鋙	铻
嶼	屿
齬	龉
馭	驭
飫	饫
庽	寓
鈺	钰
預	预
獄	狱
瘉	愈
嫗	妪
慾	欲
蕷	蓣
閾	阈
閼	阏
諭	谕
澦	滪
魊	蜮
禦	御
鵒	鹆
癒	愈
譽	誉
欎	郁
鷸	鹬
鬰	郁
鬱	郁
籲	吁
寃	冤
淵	渊
鳶	鸢
鴛	鸳
鵷	鹓
員	员
猨	猿
園	园
圓	圆
蝯	猿
緣	缘
黿	鼋
轅	辕
櫞	橼
遠	远
願	愿
約	约
彠	彟
戉	钺
悅	悦
粵	粤
鉞	钺
閱	阅
閲	阅
樂	乐
嶽	岳
躍	跃
躒	跞
暈	晕
氳	氲
轀	辒
贇	赟
勻	匀
紜	纭
雲	云
鄖	郧
蕓	芸
篔	筼
隕	陨
溳	涢
殞	殒
貟	贠
鄆	郓
惲	恽
運	运
慍	愠
熅	煴
薀	蕰
醖	酝
縕	缊
醞	酝
藴	蕴
韞	韫
蘊	蕴
韻	韵
帀	匝
桚	拶
臢	臜
襍	杂
雜	杂
災	灾
烖	灾
載	载
簮	簪
偺	咱
儹	攒
攢	攒
趲	趱
賛	赞
暫	暂
蹔	暂
鏨	錾
贊	赞
酇	酂
瓚	瓒
讚	赞
喒	咱
贓	赃
髒	脏
贜	赃
駔	驵
塟	葬
臟	脏
蹧	糟
鑿	凿
棗	枣
繰	缲
皁	皂
唕	唣
譟	噪
竈	灶
則	则
責	责
嘖	啧
幘	帻
擇	择
澤	泽
簀	箦
賾	赜
蘀	萚
賊	贼
鰂	鲗
譖	谮
鋥	锃
繒	缯
贈	赠
吒	咤
紥	扎
紮	扎
劄	札
箚	札
樝	楂
齇	齄
閘	闸
牐	闸
煠	炸
鍘	铡
鮺	鲝
柵	栅
詐	诈
搾	榨
摣	揸
鮓	鲊
齋	斋
債	债
氊	毡
氈	毡
譫	谵
鸇	鹯
斬	斩
琖	盏
盞	盏
嶃	崭
嶄	崭
颭	飐
輾	辗
佔	占
棧	栈
綻	绽
戰	战
驏	骣
張	张
麞	獐
漲	涨
鞝	绱
帳	帐
脹	胀
賬	账
釗	钊
炤	照
詔	诏
趙	赵
櫂	棹
摺	折
輒	辄
輙	辄
蟄	蛰
謫	谪
轍	辙
讁	谪
讋	詟
鍺	锗
這	这
淛	浙
鷓	鹧
貞	贞
針	针
偵	侦
遉	侦
湞	浈
楨	桢
禎	祯
碪	砧
鍼	针
軫	轸
診	诊
縝	缜
辴	冁
陣	阵
紖	纼
賑	赈
鴆	鸩
鎮	镇
爭	争
掙	挣
崢	峥
猙	狰
睜	睁
鉦	钲
箏	筝
錚	铮
癥	症
幀	帧
証	证
諍	诤
鄭	郑
證	证
巵	卮
秖	祇
衹	只
隻	只
梔	栀
織	织
姪	侄
執	执
縶	絷
職	职
蹠	跖
躑	踯
阯	址
帋	纸
恉	旨
紙	纸
軹	轵
徵	征
輊	轾
製	制
銍	铚
誌	志
滯	滞
摯	挚
幟	帜
稺	稚
質	质
緻	致
擲	掷
櫛	栉
穉	稚
贄	贽
觶	觯
騭	骘
鷙	鸷
躓	踬
鑕	锧
終	终
鍾	锺
鐘	钟
锺	钟
塚	冢
腫	肿
種	种
眾	众
衆	众
週	周
輈	辀
賙	赒
鵃	鸼
謅	诌
譸	诪
軸	轴
箒	帚
呪	咒
紂	纣
晝	昼
葤	荮
皺	皱
縐	绉
驟	骤
誅	诛
銖	铢
豬	猪
諸	诸
藷	薯
瀦	潴
櫧	槠
櫫	橥
騶	驺
燭	烛
煑	煮
囑	嘱
矚	瞩
苎	苧
佇	伫
苧	苎
竚	伫
紵	纻
貯	贮
註	注
筯	箸
駐	驻
築	筑
鑄	铸
專	专
塼	砖
甎	砖
磚	砖
顓	颛
賺	赚
縳	䌸
轉	转
譔	撰
饌	馔
囀	啭
妝	妆
莊	庄
粧	妆
裝	装
樁	桩
壯	壮
狀	状
戇	戆
錐	锥
騅	骓
墜	坠
綴	缀
縋	缒
贅	赘
諄	谆
準	准
槕	桌
梲	棁
諑	诼
濁	浊
鐲	镯
茲	兹
谘	咨
孶	孳
貲	赀
資	资
緇	缁
輜	辎
趦	趑
錙	锱
諮	咨
鎡	镃
鯔	鲻
齜	龇
姉	姊
眥	眦
漬	渍
骔	鬃
椶	棕
綜	综
騌	骔
蹤	踪
鬉	鬃
騣	鬃
傯	偬
縂	总
總	总
糉	粽
瘲	疭
縱	纵
鄒	邹
諏	诹
鯫	鲰
鉏	锄
鏃	镞
組	组
詛	诅
躦	躜
纘	缵
鑚	钻
鑽	钻
辠	罪
檇	槜
罇	樽
鱒	鳟
𩣑	䯃
𨯅	䥿
𩨂	骢
𤺥	瘩
𧩙	䜥
𧝞	䘛
𨧜	䦁
酵素	酶
巨集	宏
𩗗	飓
𩶘	䲞
𤫩	㻏
𨊰	䢀
𧶧	䞎
𧵳	䞌
𩞯	䭪
𡢃	㛠
𨦫	䦀
𨋢	䢂
𨊸	䢁
𧹔	账
𡠹	㛿
𧜵	䙊
𡞵	㛟
𤪺	㻘
著	着
达文西密码	《达·芬奇密码》
干宝	《干宝》
大亨小传	《了不起的盖茨比》
阿必尚	阿比让
博知维	珀西瓦尔
巫福利	伍尔弗里克
邓不利多	邓布利多
阿拉伯联合大公国	阿拉伯联合酋长国
亚塞拜然	阿塞拜疆
埃及妖后	埃及艳后
叶里温	埃里温
衣索比亚	埃塞俄比亚
衣索匹亚	埃塞俄比亚
艾斯奇勒斯	埃斯库罗斯
艾奥瓦	衣阿华
艾森豪	艾森豪威尔
安渖铁路	安沈铁路
胺基酸	氨基酸
澳利佛·木透	奥利弗·伍德
毕卡索	毕加索
巴布亚纽几内亚	巴布亚新几内亚
巴布亚新畿内亚	巴布亚新几内亚
巴哈	巴赫
𩚥	𩠀
白朮	白术
百部硷	百部碱
百鍊	百炼
百慕达	百慕大
百馀	百余
柏林围墙	柏林墙
拜覆	拜复
拜讬	拜托
半形	半角
战栗时空之绝对武力	半条命之反恐精英
𨏠	𨐇
碧咸	贝克汉姆
贝母属硷	贝母属碱
贝南	贝宁
宾士	奔驰
𩣺	𩧼
绑紧跳	蹦极跳
笨猪跳	蹦极跳
高空弹跳	蹦极跳
普利托里亚	比勒陀利亚
彼得·杰克森	彼得·杰克逊
彼德·积逊	彼得·杰克逊
笔记簿型电脑	笔记本电脑
毕昇	毕升
边角馀料	边角余料
编馀	编余
编着	编著
变数	变量
变征	变徵
变征之声	变徵之声
变征之音	变徵之音
携带型	便携式
宝狮	标致
表小檗硷	表小檗碱
别日南鸿纔北去	别日南鸿才北去
丙斯	宾斯
邠县	彬县
賓士	奔驰
雪条	冰棒
禀覆	禀复
玻里尼西亚	波利尼西亚
波士尼亚赫塞哥维纳	波斯尼亚和黑塞哥维那
波斯尼亚黑塞哥维那	波斯尼亚和黑塞哥维那
玻璃纤维	玻璃钢
凤梨	菠萝
贝里斯	伯利兹
布拉姆斯	勃拉姆斯
𩗀	𩙦
波札那	博茨瓦纳
不斗胆	不斗膽
不干擾	不干扰
不干它	不干牠
不瞭解	不了解
卑诗	不列颠哥伦比亚
不讬	不托
佈道	布道
布吉纳法索	布基纳法索
贝理雅	布莱尔
佈雷，	布雷，
佈雷、	布雷、
佈雷。	布雷。
佈雷；	布雷；
佈雷的	布雷的
佈雷封锁	布雷封锁
佈雷舰	布雷舰
佈雷速度	布雷速度
佈雷艇	布雷艇
桥镇	布里奇城
蒲隆地	布隆迪
布殊	布什
布希	布什
波维特岛	布维岛
佈于	布于
纔此	才此
纔得两年	才得两年
纔可容颜十五馀	才可容颜十五余
纔则	才则
裁判	裁判员
球证	裁判员
主裁判	裁判员
主审	裁判员
采十	采拾
残馀	残余
苍朮	苍术
藏矇歌儿	藏蒙歌儿
作业系统	操作系统
𩞄	𩠎
艹木丰丰	艸木丰丰
士多啤梨	草莓
附加元件	插件
茶硷	茶碱
茶馀饭后	茶余饭后
茶馀酒后	茶余酒后
抢断	抄截
朝干夕惕	朝乾夕惕
北韩	朝鲜
韩文	朝鲜文
韩国字	朝鲜文字
韩语	朝鲜语
韩战	朝鲜战争
车站大堂	车站大厅
𥿊	𦈈
沈没	沉没
沈没成本	沉没成本
沈默	沉默
陈鍊	陈炼
陈冲	陳冲
𩞦	𩠏
𧶔	𧹓
程式控制	程控
程式	程序
程式码	程序代码
程式库	程序库
逞凶斗狠	逞凶鬥狠
赤朮	赤术
𩿪	𪉄
仇雠	仇仇
雠问	仇問
雠隙	仇隙
雠校	仇校
雠夷	仇夷
雠正	仇正
筹画	筹划
出丑狼藉	出丑狼借
齣电视	出电视
齣电影	出电影
齣动画	出动画
齣儿	出儿
齣节目	出节目
齣剧	出剧
齣卡通	出卡通
齣戏	出戏
兽力车	畜力车
感测	传感
傳位于四太子	传位于四太子
串列	串行
闯鍊	闯炼
建立	创建
捶鍊	捶炼
锤鍊	锤炼
纯硷	纯碱
纯文字档案	纯文本
辞汇	词汇
片语	词组
磁轨	磁道
刺酮硷	刺酮碱
粗榧硷	粗榧碱
淬鍊	淬炼
存盘	存档
开启	打开
列印	打印
列表机	打印机
印表机	打印机
大麻硷	大麻碱
大目干连冥间救母变文	大目乾连冥间救母变文
大麴	大曲
大卫贝克汉	大卫·贝克汉姆
大卫碧咸	大卫·贝克汉姆
大馀	大余
大庾	大余
频宽	带宽
待覆	待复
黛安娜	戴安娜
胆硷	胆碱
蜑家	疍家
淡濛濛	淡蒙蒙
淡硃	淡朱
当家纔知柴米价	当家才知柴米价
若且唯若	当且仅当
荡覆	荡复
德克萨斯	得克萨斯
跩哥·马份	德拉科·马尔福
德士	的士
电浆	等离子
敌忾同雠	敌忾同仇
人鬼情未了	第六感生死戀
提摩西达顿	蒂姆西·道尔顿
铁摩达顿	蒂姆西·道尔顿
𩥄	𩨋
颠干倒坤	颠乾倒坤
十二码	点球
电覆	电复
貂覆额	貂复额
回车	掉头
回转	掉头
𩜦	𩠆
东协	东盟
亚细安	东盟
东南亚国协	东南亚国家联盟
鼕鼕鼓	冬冬鼓
斗闹	斗哄
毒扁豆硷	毒扁豆碱
毒蕈硷	毒蕈碱
毒蝇硷	毒蝇碱
独立国家国协	独立国家联合体
独立国协	独联体
读书三馀	读书三余
笃麽	笃么
连接埠	端口
通信埠	端口
短讯	短信
锻锤	锻炼
锻鍊	锻炼
锻锺	锻钟
斜角巷	对角巷
多啦ㄟ梦	多啦A梦
桃乐丝·恩不里居	多洛雷丝·乌姆里奇
多明尼加	多米尼加
多明尼加共和国	多米尼加
多米尼克	多米尼加联邦
多明尼加联邦	多米尼加联邦
多馀	多余
伊底帕斯	俄狄浦斯
奥克拉荷马	俄克拉何马
厄瓜多	厄瓜多尔
厄利垂亚	厄立特里亚
噁心	恶心
尔冬陞	尔冬升
二元堆积	二叉堆
二极体	二极管
二进位	二进制
二里头	二里頭
引擎	发动机
发覆	发复
发矇	发蒙
废后	廢后
法属玻里尼西亚	法属波利尼西亚
樊于期	樊於期
反反覆覆	反反复复
反覆思量	反复思量
反覆思维	反复思维
反覆性	反复性
返硷	返碱
范文澜	范文瀾
教廷	梵蒂冈
梵谷	梵高
即食面	方便面
快速面	方便面
泡面	方便面
速食面	方便面
屋价	房价
模拟	仿真
放懞挣	放蒙挣
费伯纳西	斐波纳契
飞七	费尔奇
解析度	分辨率
粪秽衊面	粪秽蔑面
丰标不凡	丰標不凡
酆都	丰都
丰仪	丰儀
丰韵	丰韻
疯眼穆敌	疯眼汉穆迪
维德角	佛得角
𩵩	𩽺
维吉尼亚	弗吉尼亚
弗雷·卫斯理	弗雷德·韦斯莱
自由城	弗里敦
孚立维	弗立维
佛地魔	伏地魔
伏尔加	伏尔加格勒
窝瓦河	伏尔加河
扶馀	扶余
伺服器	服务器
府干扰	府干擾
付讬	付托
覆按	复按
覆杯	复杯
覆瓿	复瓿
覆成	复成
覆呈	复呈
覆帱	复帱
覆电	复电
覆鼎	复鼎
重读班	复读班
重考班	复读班
覆醢	复醢
覆酱瓿	复酱瓿
覆蕉寻鹿	复蕉寻鹿
覆鹿寻蕉	复鹿寻蕉
覆鹿遗蕉	复鹿遗蕉
覆露	复露
覆冒	复冒
覆命	复命
覆墓	复墓
覆逆	复逆
覆上	复上
覆文	复文
覆校	复校
覆信	复信
覆盂	复盂
覆育	复育
覆帐	复帐
覆住	复住
覆宗	复宗
𩵹	𩽻
沃尓沃	富豪
福特万格勒	富特文格勒
鄜县	富县
富馀	富余
盖火锅	盖帽
机率	概率
呷洛	甘洛
𩚵	𩠁
干热	干熱
甘比亚	冈比亚
刚纔一载	刚才一载
钢之鍊金术师	钢之炼金术师
钢弹	高达
快取	高速缓存
快取(记忆体)	高速缓存
快取记忆体	高速缓存
𩎢	𩏾
戈巴契夫	戈尔巴乔夫
哥斯大黎加	哥斯达黎加
葛柏兰	格拉普兰
格瑞那达	格林纳达
格致馀论	格致余论
个人数码助理	个人数字助理
个人数位助理	个人数字助理
工馀	工余
公佈	公布
公車	公共汽车
西历	公历
公事包	公文包
公馀	公余
宫商角征羽	宫商角徵羽
共用	共享
建构子	构造函数
古书云	古書云
古斯塔夫·罗伯特·克希荷夫	古斯塔夫·罗伯特·基尔霍夫
骨头里挣出来的钱纔做得肉	骨头里挣出来的钱才做得肉
韧体	固件
顾藉	顾借
瓜德鲁普岛	瓜德罗普
管弦乐团	管弦乐队
游标	光标
盖亚那	圭亚那
𩤊	𩧩
